total/epochs,rollout/episode_steps,train/loss_critic,obs_rms_mean,reference_actor_Q_mean,rollout/actions_mean,train/param_noise_distance,rollout/Q_mean,rollout/return_history,obs_rms_std,reference_Q_std,AI_distance,rollout/return,reference_actor_Q_std,reference_perturbed_action_std,AI_return,rollout/actions_std,total/steps_per_second,rollout/episodes,train/loss_actor,reference_Q_mean,total/duration,reference_action_std,total/steps,AI_success_rate,total/episodes,param_noise_stddev,reference_action_mean,reference_perturbed_action_mean
807,191.2083876317972,1260.65771484375,0.4645008146762848,1797.2806396484375,0.2562737762928009,0.19013012513518335,2153.376953125,4841.9400698489435,2.218048334121704,763.9112548828125,2.1524936562369623,5097.666988171896,765.729736328125,0.9815490245819092,5471.030197073275,0.9209008812904358,63.06131867910912,8441.0,-2342.409423828125,1779.16552734375,25594.13652944565,0.9831321835517883,1614000,0.6445,8441.0,0.004046238451403247,0.017489314079284668,-0.025641266256570816
808,191.19997633416165,776.3869018554688,0.4645423889160156,1841.031982421875,0.25647076964378357,0.20256683006882667,2153.78125,4858.655637597417,2.2167255878448486,732.243896484375,2.147735971058057,5098.392998144485,735.2471313476562,0.9826514720916748,5474.2485968467545,0.9208567142486572,63.052098227821304,8451.0,-2336.57421875,1819.310302734375,25629.599100112915,0.9820097088813782,1616000,0.645,8451.0,0.004046238451403247,-0.08095961809158325,0.005896627902984619
809,191.21226805342158,1316.919677734375,0.46459683775901794,1788.361328125,0.25652405619621277,0.19864767640829087,2154.087890625,4910.376974349781,2.215399742126465,710.757568359375,2.1484790183427394,5099.724168268029,712.1715087890625,0.991753876209259,5478.280485328425,0.920843780040741,63.04310710423209,8461.0,-2327.926513671875,1766.638916015625,25664.978683948517,0.9906693696975708,1618000,0.646,8461.0,0.003663006885632498,-0.01883477158844471,-0.00942046195268631
810,191.2093956562795,852.1844482421875,0.4645967185497284,1829.4249267578125,0.2566640079021454,0.20236407354474067,2154.25244140625,4962.139703346466,2.2140886783599854,717.9077758789062,2.1494452622285616,5100.197822030063,726.2283325195312,0.9881780743598938,5482.2408175451865,0.9208117723464966,63.03475210247941,8472.0,-2335.83349609375,1807.363037109375,25700.109002828598,0.9859178066253662,1620000,0.6455,8472.0,0.004046238451403247,-0.0006208289414644241,-0.009029412642121315
811,191.22070266446593,1478.5692138671875,0.46462082862854004,1833.5848388671875,0.25676047801971436,0.2159087686240673,2154.557373046875,5024.14811196916,2.2127723693847656,708.4136962890625,2.1487660339120236,5101.674710608216,715.6101684570312,0.9930906295776367,5486.256399974879,0.920783281326294,63.025839290301946,8482.0,-2334.3212890625,1810.4326171875,25735.476405620575,0.9901601076126099,1622000,0.6465,8482.0,0.003736633324033711,-0.05048200860619545,0.0025255121290683746
812,191.21417638054868,2777.62646484375,0.4646667540073395,1826.488525390625,0.25685441493988037,0.20958197399973869,2155.020751953125,5132.531845035253,2.211456775665283,725.849365234375,2.1522813718616054,5102.906477560956,732.8060913085938,0.9925094842910767,5491.783268806556,0.9207603931427002,63.016919883498964,8493.0,-2334.605224609375,1799.5791015625,25770.856509685516,0.9853544235229492,1624000,0.648,8493.0,0.0038117396538467885,-0.10108202695846558,-0.07517778128385544
813,191.21063154180877,1735.219482421875,0.4646439254283905,1858.7294921875,0.25688010454177856,0.19905953630805015,2155.28955078125,5263.441492451672,2.2101478576660156,714.8609008789062,2.150894069962366,5103.898848622968,726.9949951171875,0.9854666590690613,5489.838621202487,0.9207522869110107,63.007342117283166,8503.0,-2336.4716796875,1829.37109375,25806.516278266907,0.978533148765564,1626000,0.648,8503.0,0.0035908311789358866,-0.15529051423072815,-0.04441317170858383
814,191.19438571764152,770.4503784179688,0.46463802456855774,1846.743408203125,0.25690948963165283,0.19893671706318855,2155.484130859375,5469.576394826805,2.2089037895202637,688.3811645507812,2.142320096912049,5104.2515031508865,694.4948120117188,0.9867026805877686,5491.811885542503,0.9207468628883362,62.99868578826038,8514.0,-2327.17431640625,1818.156494140625,25841.80891442299,0.9911125898361206,1628000,0.6475,8514.0,0.00421053195794641,0.00029125064611434937,-0.013756534084677696
815,191.20105571847506,1091.869384765625,0.4646588861942291,1831.6397705078125,0.25685781240463257,0.1990729910135269,2155.810791015625,5698.992588330224,2.2076661586761475,656.1454467773438,2.136778255534833,5105.796136672377,659.6296997070312,0.9868619441986084,5500.068360048784,0.9207658767700195,62.98971175370591,8525.0,-2342.8671875,1806.955810546875,25877.241768836975,0.9912832975387573,1630000,0.6475,8525.0,0.004127567844276452,-0.04783067852258682,-0.017719879746437073
816,191.18720712277414,914.7899169921875,0.4647001028060913,1793.8330078125,0.256876677274704,0.2056979061663151,2156.136474609375,5815.04912853281,2.2063658237457275,665.3538818359375,2.131053002544227,5106.611117118449,666.372802734375,0.9792613983154297,5503.788195804184,0.9207665324211121,62.98111966636487,8536.0,-2335.4677734375,1769.748291015625,25912.527574062347,0.9842641353607178,1632000,0.646,8536.0,0.00421053195794641,-0.10604932904243469,-0.09967532753944397
817,191.15407112774918,3858.730224609375,0.4646376669406891,1842.1927490234375,0.2569342255592346,0.20391738086938857,2155.997802734375,5822.988241476331,2.205721855163574,636.1453247070312,2.127564943258362,5106.214281962164,640.294921875,0.9834012389183044,5501.380312582592,0.9207656979560852,62.97197106583054,8548.0,-2351.251953125,1825.76171875,25948.05232143402,0.9915106296539307,1634000,0.6465,8548.0,0.0038883556208891092,-0.022461581975221634,0.008906490169465542
818,191.16125262911896,779.4523315429688,0.464701384305954,1770.625244140625,0.2569384276866913,0.2050318157672882,2156.352294921875,5770.756442855627,2.204425096511841,637.0909423828125,2.1323040210786774,5107.3325844031915,643.7278442382812,0.9794316291809082,5503.945105897622,0.9207665324211121,62.964170121410184,8558.0,-2325.885009765625,1755.598876953125,25983.03125166893,0.9808444976806641,1636000,0.6465,8558.0,0.003736633324033711,0.07727344334125519,0.10701226443052292
819,191.14914225697282,1360.2802734375,0.46470916271209717,1809.114501953125,0.25694185495376587,0.19971838727593422,2156.4267578125,5761.826601569829,2.203119993209839,674.5996704101562,2.1301298779267746,5107.577796969673,679.7073364257812,0.9775018692016602,5501.9223282265975,0.9207842946052551,62.95415444585351,8569.0,-2351.20166015625,1789.445068359375,26018.93416595459,0.9790331721305847,1638000,0.6465,8569.0,0.0038883556208891092,0.010661846026778221,0.07269284129142761
820,191.15666161557292,709.5643920898438,0.4647422730922699,1764.345458984375,0.256969153881073,0.1876685331761837,2156.52099609375,5641.117642545067,2.2018353939056396,690.62890625,2.1187594999963077,5107.831565333549,697.2298583984375,0.9856805205345154,5502.4036243585,0.9207980036735535,62.945562503439824,8579.0,-2328.450439453125,1744.96875,26054.25918483734,0.9876000881195068,1640000,0.6455,8579.0,0.0038117396538467885,0.059452760964632034,0.06257015466690063
821,191.13282887077997,1742.1787109375,0.46471500396728516,1717.43798828125,0.25693827867507935,0.20659494116902352,2156.666015625,5549.056839034541,2.2005350589752197,686.2294921875,2.111370036324657,5107.939171142604,692.354736328125,0.9765804409980774,5499.722672974118,0.9208101034164429,62.93713308849797,8590.0,-2351.542236328125,1698.346435546875,26089.526475429535,0.9711506962776184,1642000,0.647,8590.0,0.004381496439672185,0.11513938009738922,0.07122790068387985
822,191.123822811301,777.525390625,0.4647029936313629,1788.386474609375,0.25696393847465515,0.2099987129867077,2156.828125,5561.956977980626,2.199237108230591,665.2388916015625,2.0888283589943795,5108.701414684789,673.718994140625,0.9742436408996582,5503.750820963201,0.9208134412765503,62.92854641030365,8601.0,-2338.93212890625,1769.227294921875,26124.868502140045,0.9805707335472107,1644000,0.6495,8601.0,0.0035200776187980457,0.056882210075855255,0.10208036005496979
823,191.11158848118905,1730.6253662109375,0.46469879150390625,1693.090576171875,0.2570590376853943,0.20445972070097923,2157.0888671875,5590.089651342548,2.1979427337646484,663.9951782226562,2.0677000167852815,5109.541662874804,672.3781127929688,0.9815919995307922,5511.499682957929,0.9207884073257446,62.91992881991275,8612.0,-2348.3798828125,1672.6495361328125,26160.23302745819,0.969169020652771,1646000,0.652,8612.0,0.0038883556208891092,0.05734364688396454,0.017884235829114914
824,191.07850185528756,809.9992065429688,0.464644193649292,1744.7100830078125,0.2571934461593628,0.2074219651520252,2157.161376953125,5392.2977352494045,2.1966516971588135,665.2841796875,2.057827663399212,5109.108501786052,674.4295043945312,0.9780219197273254,5505.480508099548,0.9207552671432495,62.91028506327785,8624.0,-2357.43359375,1724.9676513671875,26196.034533023834,0.9819779396057129,1648000,0.6555,8624.0,0.004046238451403247,-0.044113121926784515,-0.027391359210014343
825,191.0728430804864,787.2984619140625,0.46466854214668274,1723.0396728515625,0.25717154145240784,0.19425485163927078,2157.495361328125,5418.857915007933,2.1953656673431396,688.0137939453125,2.0486792183110465,5110.406122385078,696.859130859375,0.9732942581176758,5505.287490128658,0.9207761883735657,62.902025077151556,8635.0,-2326.099365234375,1703.733154296875,26231.269946813583,0.97027587890625,1650000,0.657,8635.0,0.00421053195794641,0.04789263755083084,0.09821992367506027
826,191.08953152111047,2121.465087890625,0.4647122621536255,1777.7152099609375,0.2571929395198822,0.20044135838747024,2157.96142578125,5654.604757583406,2.1940884590148926,651.8826293945312,2.0481785064864737,5112.327897763412,662.0029296875,0.9770123958587646,5510.474128192732,0.9207682609558105,62.8924444012964,8645.0,-2332.319580078125,1757.939697265625,26267.066190958023,0.9754483103752136,1652000,0.6575,8645.0,0.0038883556208891092,-0.0776776596903801,-0.04680012911558151
827,191.07012476894639,805.1681518554688,0.4646785259246826,1758.0001220703125,0.2572098672389984,0.20056706935167312,2158.1328125,5563.698170893425,2.192802667617798,657.7446899414062,2.0464361760264604,5112.6744695255375,667.433837890625,0.9848019480705261,5511.718904173599,0.920767605304718,62.88343582708921,8656.0,-2290.2919921875,1738.800537109375,26302.63404417038,0.9784565567970276,1654000,0.6595,8656.0,0.00396651156886898,-0.0485188290476799,0.0076863933354616165
828,191.06969766905146,886.0941162109375,0.4647645950317383,1789.46435546875,0.2572554349899292,0.20746631860733034,2158.704833984375,5698.717138851327,2.191525459289551,668.7493286132812,2.0456412653261804,5114.281955264641,675.9867553710938,0.9779275059700012,5517.315329299097,0.9207589030265808,62.87409523407848,8666.0,-2323.8876953125,1771.9661865234375,26338.351173639297,0.9782763123512268,1656000,0.661,8666.0,0.003736633324033711,-0.09985093772411346,-0.09380052983760834
829,191.0783680995736,1333.28369140625,0.46485185623168945,1772.408203125,0.2574130892753601,0.19211142003536225,2159.168212890625,5880.720394980866,2.1902425289154053,654.85546875,2.03699776593309,5116.341262313162,665.3327026367188,0.9892369508743286,5516.382563413532,0.9207324981689453,62.8638139003664,8677.0,-2317.3330078125,1751.66845703125,26374.473598241806,0.982413649559021,1658000,0.662,8677.0,0.004295163650301133,0.016782566905021667,-0.015331324189901352
830,191.07942903188672,2000.23046875,0.46486368775367737,1777.18603515625,0.2574956715106964,0.20138010531663894,2159.492919921875,5923.614744655491,2.188974618911743,644.6849975585938,2.03859450756281,5117.424070990832,655.043701171875,0.9828433990478516,5521.150521823047,0.9207073450088501,62.854710345525845,8687.0,-2327.444091796875,1759.25244140625,26410.112955331802,0.9852644205093384,1660000,0.661,8687.0,0.0038117396538467885,-0.014878368005156517,-0.04954635724425316
831,191.06576224419408,1007.2196044921875,0.46483659744262695,1777.010986328125,0.2575153112411499,0.1983930003643036,2159.66015625,5916.253838747422,2.18769907951355,628.541015625,2.030284615121787,5118.063902693579,637.8589477539062,0.9879137873649597,5514.002798428489,0.9207067489624023,62.846048140126136,8698.0,-2307.2119140625,1759.25830078125,26445.57691669464,0.9887250661849976,1662000,0.6625,8698.0,0.0038117396538467885,-0.04723576456308365,-0.01188737340271473
832,191.0576415202664,1194.4449462890625,0.46487340331077576,1790.49072265625,0.2575831711292267,0.20990853235125542,2159.9931640625,5866.462019822073,2.186448335647583,640.7515869140625,2.03289026651813,5118.590985164392,652.9679565429688,0.9807679057121277,5517.4633609599705,0.920699417591095,62.83732179752289,8709.0,-2315.048828125,1773.622314453125,26481.077684402466,0.9738485813140869,1664000,0.662,8709.0,0.004295163650301133,-0.028431642800569534,-0.032074086368083954
833,191.036123853211,968.12841796875,0.46484875679016113,1795.08935546875,0.2576614320278168,0.20197795405983926,2160.138671875,5927.330792832453,2.185176134109497,626.1124877929688,2.0271923985386127,5118.724830285069,636.7315673828125,0.9829526543617249,5514.20795210235,0.9206822514533997,62.828613368863,8720.0,-2313.19287109375,1777.646728515625,26516.580753087997,0.9854158759117126,1666000,0.664,8720.0,0.004046238451403247,-0.03493492305278778,-0.05022890865802765
834,191.04043064941015,828.029296875,0.4649309813976288,1832.9451904296875,0.25764474272727966,0.22171850726008416,2160.509033203125,5996.346881134375,2.1839170455932617,654.2494506835938,2.034410112345634,5119.733234225764,666.3800048828125,0.9715507626533508,5517.708914218354,0.9207046031951904,62.818460585635606,8731.0,-2300.740234375,1807.429931640625,26552.704164505005,0.96985924243927,1668000,0.6635,8731.0,0.003663006885632498,-0.12992893159389496,-0.12145940214395523
835,191.0271105010295,1331.575927734375,0.4649326503276825,1826.73291015625,0.2575589418411255,0.20230238258838654,2160.77978515625,5771.165319019766,2.1826632022857666,696.993408203125,2.046457594791556,5119.830730602273,711.0932006835938,0.9805640578269958,5514.6970459675185,0.9207212328910828,62.809604701661705,8742.0,-2315.221435546875,1800.5684814453125,26588.29024529457,0.9817443490028381,1670000,0.662,8742.0,0.0035200776187980457,-0.10499545931816101,-0.06287122517824173
836,191.01405232491717,1151.1077880859375,0.4649600088596344,1854.7906494140625,0.25763362646102905,0.19669193729758264,2161.117919921875,5762.551717004829,2.181403636932373,693.265625,2.0400577659103085,5120.176460127213,710.1572875976562,0.9856897592544556,5518.034709360618,0.920689582824707,62.80008610814713,8753.0,-2313.200439453125,1832.685302734375,26624.16731595993,0.9865866303443909,1672000,0.663,8753.0,0.0038883556208891092,-0.06741225719451904,-0.056790463626384735
837,191.02339381490359,1171.7969970703125,0.4650566577911377,1869.351318359375,0.257642537355423,0.21057721167802812,2161.70703125,5792.901718123771,2.18017315864563,684.6676025390625,2.03602025914006,5122.053500739778,703.2529296875,0.9784173369407654,5524.293771520144,0.9206852912902832,62.789761087336856,8763.0,-2300.07421875,1845.037841796875,26660.397666931152,0.9753372073173523,1674000,0.663,8763.0,0.003663006885632498,-0.1336641013622284,-0.08395407348871231
838,190.98233618233618,1379.77880859375,0.4650329649448395,1880.7847900390625,0.25763967633247375,0.20988990426063536,2162.02294921875,5606.8460235728,2.1789309978485107,689.9581298828125,2.038421817947439,5121.3985710984025,702.0018920898438,0.9882215857505798,5522.83187600793,0.920673668384552,62.78080811958873,8775.0,-2323.082763671875,1855.83349609375,26696.056489229202,0.9814004302024841,1676000,0.6645,8775.0,0.003663006885632498,-0.036771804094314575,-0.0007498674094676971
839,190.9713180059185,1251.7314453125,0.46500396728515625,1886.4951171875,0.25767096877098083,0.2015219262242317,2162.128173828125,5525.882808487566,2.1776740550994873,710.1181030273438,2.031338501684345,5122.0853166703655,720.1525268554688,0.9739206433296204,5525.220466982366,0.9206626415252686,62.77082479208653,8786.0,-2308.566650390625,1868.12060546875,26732.164274692535,0.9775543808937073,1678000,0.665,8786.0,0.0035200776187980457,0.08795254677534103,0.054678983986377716
840,190.95941798340343,914.2884521484375,0.4650091230869293,1864.06640625,0.2577863335609436,0.20746771603822708,2162.398193359375,5572.429216643309,2.176422119140625,691.3709716796875,2.017991090510009,5122.8433045299835,697.6152954101562,0.9515134692192078,5528.883216946096,0.9206447601318359,62.762246288204665,8797.0,-2324.90478515625,1849.0357666015625,26767.68438601494,0.9689489603042603,1680000,0.6685,8797.0,0.00421053195794641,0.11963051557540894,0.18387021124362946
841,190.94175749318802,2110.4462890625,0.46502479910850525,1902.04736328125,0.25785771012306213,0.19604082122445107,2162.558837890625,5541.640907755008,2.1751766204833984,680.9335327148438,2.0326378220660497,5122.920808917547,686.0568237304688,0.9610790014266968,5530.650748328256,0.9206504225730896,62.752966617519164,8808.0,-2337.9541015625,1883.73583984375,26803.513692855835,0.9698529243469238,1682000,0.6665,8808.0,0.00396651156886898,0.10042058676481247,0.16802099347114563
842,190.92448979591836,883.72265625,0.4649747312068939,1967.060546875,0.25787487626075745,0.19708661377429962,2162.73681640625,5463.27427972759,2.173935651779175,704.6079711914062,2.0368528555087426,5122.631286627955,712.0479736328125,0.9815357327461243,5533.792649305479,0.9206463694572449,62.74328039052903,8820.0,-2340.97119140625,1948.95166015625,26839.52750825882,0.978058934211731,1684000,0.666,8820.0,0.004046238451403247,0.14733165502548218,0.11602616310119629
843,190.91643075529385,1598.00244140625,0.46495723724365234,1913.396728515625,0.2578730583190918,0.20471475660800934,2162.92724609375,5427.072170422579,2.1726901531219482,695.043212890625,2.038559842648528,5123.21346224294,702.4448852539062,0.9623449444770813,5529.178078100629,0.920657753944397,62.73469927782264,8831.0,-2317.660400390625,1895.192138671875,26875.079013824463,0.9681074619293213,1686000,0.664,8831.0,0.0038117396538467885,0.13850221037864685,0.16155265271663666
844,190.90668476416695,1053.86376953125,0.4649789035320282,1903.81005859375,0.25802984833717346,0.2023520988225937,2163.226806640625,5471.226611504159,2.171727180480957,671.5030517578125,2.0445825682212924,5123.487565657328,678.8861083984375,0.9811859726905823,5525.363495918181,0.9206267595291138,62.72607127780716,8841.0,-2340.47119140625,1884.0147705078125,26910.660362005234,0.9841663241386414,1688000,0.664,8841.0,0.004046238451403247,0.006985301151871681,0.08016956597566605
845,190.88139613690274,1367.1474609375,0.4649425446987152,1884.918212890625,0.2580300271511078,0.19893973395228387,2163.32470703125,5433.951210073258,2.1704814434051514,671.7073974609375,2.046842577554776,5123.720736078259,675.7643432617188,0.9896749258041382,5526.253201992059,0.9206312298774719,62.71597041887753,8853.0,-2321.2392578125,1870.806884765625,26946.884321689606,0.9902653694152832,1690000,0.663,8853.0,0.004295163650301133,-0.019105104729533195,-0.038619693368673325
846,190.87037454873646,1275.4686279296875,0.46495601534843445,1820.43017578125,0.2580593526363373,0.19315188512206077,2163.642578125,5246.767204529733,2.169252634048462,687.4306030273438,2.0555760511750867,5123.830452498075,696.3117065429688,0.9877951741218567,5524.6458364616365,0.920628547668457,62.707493794322666,8864.0,-2324.1376953125,1805.7191162109375,26982.42104125023,0.9816577434539795,1692000,0.6645,8864.0,0.00421053195794641,-0.009379466995596886,0.05671031028032303
847,190.8581408450704,955.3849487304688,0.4649006426334381,1818.43798828125,0.2580249309539795,0.20273595571517944,2163.660888671875,5351.441267276951,2.1680140495300293,697.57080078125,2.0555110573008775,5123.990601477879,703.154541015625,0.9815707802772522,5526.099918829533,0.9206371903419495,62.69942945334646,8875.0,-2306.359375,1798.6787109375,27017.789711475372,0.9840219616889954,1694000,0.6645,8875.0,0.0044695645181095965,-0.026049012318253517,-0.026852307841181755
848,190.84132343011478,833.0385131835938,0.4648818075656891,1760.446533203125,0.2580707371234894,0.1959069000184536,2163.6953125,5307.690132101981,2.1667773723602295,726.4557495117188,2.0247943918744555,5124.1740496822,734.2430419921875,0.9916782379150391,5525.867194881055,0.9206382036209106,62.689345973400314,8886.0,-2306.042236328125,1739.677734375,27054.038826942444,0.9893103241920471,1696000,0.667,8886.0,0.0035908311789358866,0.017850764095783234,0.002794998697936535
849,190.8603866906475,872.66552734375,0.4649845063686371,1841.15478515625,0.2582987844944,0.20597392350435256,2164.107666015625,5431.572749881876,2.165541887283325,716.9349365234375,2.017828566713514,5126.226228580775,724.8336791992188,0.9814406037330627,5534.363071263049,0.9205955266952515,62.680882550205375,8896.0,-2311.51904296875,1817.1556396484375,27089.59942674637,0.9759226441383362,1698000,0.6675,8896.0,0.00421053195794641,-0.07990913093090057,-0.0209346916526556
850,190.84966879982036,1689.79296875,0.46502313017845154,1780.9443359375,0.2583558261394501,0.20186133548617363,2164.4033203125,5482.162647703501,2.1643073558807373,686.307861328125,2.018870664083821,5127.097056008953,691.23828125,0.9831224083900452,5537.716378979227,0.9205948114395142,62.67172570625204,8907.0,-2331.905029296875,1759.381591796875,27125.469752788544,0.976750373840332,1700000,0.6685,8907.0,0.004127567844276452,0.04938898980617523,-0.011341691017150879
851,190.86721991701245,719.720703125,0.4650655686855316,1829.7513427734375,0.25841224193573,0.20466792106628418,2164.57373046875,5669.209032878928,2.1632611751556396,674.091064453125,2.0094910490366154,5128.455304288187,680.1347045898438,0.9818323254585266,5536.89826465421,0.9205838441848755,62.6633924512069,8917.0,-2338.0009765625,1811.958740234375,27160.993578910828,0.9803598523139954,1702000,0.6675,8917.0,0.004127567844276452,0.02715378627181053,-0.0014070812612771988
852,190.85282258064515,831.2294311523438,0.4650131165981293,1824.59521484375,0.258428692817688,0.20206868276000023,2164.527099609375,5602.0698703721,2.162044048309326,664.8881225585938,1.9949177979480406,5128.479059710829,671.4691162109375,0.9739372730255127,5538.8524677383,0.9205924868583679,62.655235086503374,8928.0,-2299.395263671875,1806.083984375,27196.450506448746,0.9821685552597046,1704000,0.667,8928.0,0.0038883556208891092,-0.04808918014168739,-0.06533929705619812
853,190.8393556326211,1620.8699951171875,0.46499717235565186,1800.22216796875,0.2585066258907318,0.21058640703558923,2164.690185546875,5646.0952500739995,2.160816192626953,665.4027709960938,1.9944892271296248,5129.08551717086,667.8427124023438,0.9705780148506165,5543.076469554673,0.9205748438835144,62.646153841124985,8939.0,-2325.253662109375,1783.010009765625,27232.318273305893,0.9706324338912964,1706000,0.6675,8939.0,0.00396651156886898,-0.11163142323493958,-0.053863197565078735
854,190.82871508379887,1848.740478515625,0.46495988965034485,1756.7972412109375,0.2585107684135437,0.20104805648326873,2164.697265625,5636.498033008165,2.159590005874634,685.19921875,1.9950248865849263,5129.212443404613,687.4961547851562,0.9816415905952454,5538.1248997388,0.9205860495567322,62.637167706857326,8950.0,-2326.7333984375,1743.5450439453125,27268.15503525734,0.9866329431533813,1708000,0.668,8950.0,0.003736633324033711,-0.031188365072011948,0.032390858978033066
855,190.80381653833277,695.5294799804688,0.46494367718696594,1849.330322265625,0.2585962414741516,0.2063287829607725,2164.7177734375,5572.335558289004,2.1583688259124756,671.8689575195312,1.993065548803833,5128.804798597336,675.192626953125,0.9840986728668213,5533.904701405619,0.9205779433250427,62.62821496948248,8961.0,-2323.428466796875,1832.451416015625,27303.98752117157,0.9725393056869507,1710000,0.6675,8961.0,0.004127567844276452,0.04004321247339249,0.01409059762954712
856,190.7905706642889,1098.868896484375,0.4648961126804352,1843.11181640625,0.2586558163166046,0.20374798141419886,2164.841796875,5572.347825433902,2.157153367996216,662.0328369140625,1.9892402014952726,5129.078472309543,667.557373046875,0.9764082431793213,5526.785307418868,0.9205701351165771,62.619922560989075,8972.0,-2339.79736328125,1826.61767578125,27339.54195380211,0.9793652296066284,1712000,0.6685,8972.0,0.004046238451403247,0.07933706045150757,0.15250957012176514
857,190.7977290437493,1605.8154296875,0.46494874358177185,1833.6590576171875,0.2588406801223755,0.19398527577519417,2165.122802734375,5711.856721142494,2.155938148498535,664.55078125,1.992401708967053,5130.541744313425,669.0062866210938,0.988568127155304,5530.342449435463,0.9205373525619507,62.60978053831112,8983.0,-2368.253662109375,1812.41796875,27375.914517879486,0.9864484071731567,1714000,0.666,8983.0,0.0044695645181095965,0.04356338828802109,-0.007270608097314835
858,190.79375138981544,2266.9365234375,0.4649750292301178,1829.0416259765625,0.2590068280696869,0.20601410344243049,2165.394287109375,5665.302641895574,2.154714584350586,661.4182739257812,1.9910141312912093,5131.8301645893525,667.0970458984375,0.986856997013092,5538.264905723455,0.9205010533332825,62.60181379679825,8994.0,-2328.308837890625,1811.0916748046875,27411.346348047256,0.9825690984725952,1716000,0.6675,8994.0,0.00396651156886898,0.003607049584388733,0.005831263959407806
859,190.8018658374056,1453.000732421875,0.4650394022464752,1808.0340576171875,0.2590149939060211,0.2066597083210945,2165.87060546875,5718.2184319266535,2.153505563735962,633.807373046875,1.9895936289074476,5133.662589197469,637.0992431640625,0.9811374545097351,5542.03639951223,0.9204981327056885,62.59182017542639,9004.0,-2327.8193359375,1789.121826171875,27447.675993204117,0.980930745601654,1718000,0.668,9004.0,0.004046238451403247,-0.07263050973415375,-0.12181317806243896
860,190.80075438207234,1036.7637939453125,0.4651154577732086,1804.9139404296875,0.2591908872127533,0.1925620451569557,2166.25390625,5771.3284655437865,2.1522862911224365,651.8746337890625,1.9861790532826888,5135.08364152152,655.2425537109375,0.9866539239883423,5546.633438357832,0.9204720854759216,62.583727902704396,9014.0,-2309.56640625,1784.150390625,27483.182252645493,0.9863829016685486,1720000,0.671,9014.0,0.005036417172795629,-0.06292024254798889,-0.04073181748390198
861,190.7796366053623,1518.4993896484375,0.46509620547294617,1812.134033203125,0.25930801033973694,0.19718437716364862,2166.18017578125,5663.307016070628,2.151099920272827,663.4588012695312,2.005494930920735,5134.506834672988,666.31494140625,0.9816338419914246,5536.209079128615,0.9204500317573547,62.573867195608635,9026.0,-2334.10888671875,1788.932861328125,27519.47541642189,0.9758934378623962,1722000,0.668,9026.0,0.004651046760498564,-0.13030987977981567,-0.10609208047389984
862,190.76363837556713,1097.180419921875,0.4649890959262848,1803.72216796875,0.2593207359313965,0.20781042084097862,2166.01708984375,5639.504615287786,2.1499032974243164,653.7149658203125,2.0006293203695455,5134.044025874845,657.9089965820312,0.9841098785400391,5530.320054020292,0.9204460978507996,62.56622884575184,9037.0,-2312.563232421875,1782.4410400390625,27554.801237106323,0.977229654788971,1724000,0.669,9037.0,0.004127567844276452,-0.07061480730772018,0.02155017852783203
863,190.76080468663645,850.4368896484375,0.4650323688983917,1781.30029296875,0.25940629839897156,0.20250311747193336,2166.388671875,5663.775632817602,2.148688316345215,660.31787109375,1.9970150123072314,5135.303640430928,665.8751831054688,0.984556257724762,5534.867961081771,0.9204197525978088,62.55769799961381,9047.0,-2330.889892578125,1759.430419921875,27590.529306411743,0.992461621761322,1726000,0.671,9047.0,0.00396651156886898,-0.042014434933662415,-0.06415534764528275
864,190.76562155001105,1061.9833984375,0.46503910422325134,1814.5557861328125,0.25946301221847534,0.19638851687312125,2166.614990234375,5820.182353617362,2.1474850177764893,657.7271118164062,1.9893333753991196,5136.673560625624,662.2394409179688,0.9850752949714661,5533.183894217652,0.9204117655754089,62.54886594531242,9058.0,-2339.43994140625,1788.999755859375,27626.40015745163,0.9870513677597046,1728000,0.6735,9058.0,0.00396651156886898,-0.10399582982063293,-0.14851710200309753
865,190.77051168945744,3459.361328125,0.4650367796421051,1831.46533203125,0.25953492522239685,0.19218144908547402,2166.873779296875,5915.191816890902,2.1463072299957275,654.872314453125,1.990780044699688,5137.424455651195,657.630859375,0.9872157573699951,5536.557877683895,0.9203999638557434,62.540931615407764,9068.0,-2302.3486328125,1808.0467529296875,27661.884070396423,0.9869294166564941,1730000,0.6735,9068.0,0.00396651156886898,-0.07623284310102463,-0.07342670857906342
866,190.75107390681794,1256.8282470703125,0.4650210440158844,1842.3250732421875,0.2596516013145447,0.21110310837626456,2167.048583984375,5806.412382927969,2.1451151371002197,667.8897705078125,1.990448019014514,5137.528200521624,672.3787231445312,0.9904151558876038,5536.553276395305,0.9203910231590271,62.53200060189987,9079.0,-2324.059326171875,1819.5491943359375,27697.81845021248,0.9958933591842651,1732000,0.6725,9079.0,0.0038883556208891092,-0.0008901730179786682,0.026650194078683853
867,190.73358266417335,1558.9267578125,0.46499404311180115,1811.3115234375,0.2596057951450348,0.20221880450844765,2167.134765625,5728.154613632527,2.1439201831817627,662.361083984375,1.9743878638683563,5137.932580305206,667.1263427734375,0.9903457164764404,5540.614124767606,0.9204204678535461,62.52315696402145,9091.0,-2296.542236328125,1789.247314453125,27733.724338293076,0.9829334616661072,1734000,0.674,9091.0,0.004127567844276452,-0.008412569761276245,-0.03796323388814926
